model,corruption,severity,precision,recall,mAP50,mAP50_95,evaluation_time_sec,error,F1,mAP50_95_drop,mAP50_95_drop_pct,mAP50_drop,mAP50_drop_pct
YOLO11n_robust_builtin_aug,motion_blur,mild,0.9861175286079072,0.9805656570252069,0.9941954005189301,0.931523232475055,8.088634014129639,,0.9833337564557502,-0.017630146767569466,-1.9291257416529397,-0.0027454034439329256,-0.2769079078150678
YOLO11n_robust_builtin_aug,motion_blur,moderate,0.9671304393158949,0.9699641701443309,0.9922982580119145,0.8957592315614802,7.9584081172943115,,0.9685452320305222,0.018133854146005324,1.9842424053320304,-0.0008482609369173666,-0.08555761152049314
YOLO11n_robust_builtin_aug,motion_blur,severe,0.9062009825043228,0.8399111343483645,0.9225704161533965,0.7592947695557338,8.140589952468872,,0.8717977360293659,0.15459831615175168,16.916455389535002,0.06887958092160062,6.947358023582736
YOLO11n_robust_builtin_aug,jpeg_compression,mild,0.9870820824499161,0.9859292869611342,0.9943945243945246,0.9039570417602429,8.13872742652893,,0.9865053479265641,0.009936043947242568,1.0872217005067537,-0.0029445273195274346,-0.29699201454581264
YOLO11n_robust_builtin_aug,jpeg_compression,moderate,0.9878408018729321,0.9819367111581069,0.9914986983736984,0.9113141991113196,8.05019736289978,,0.9848799082352091,0.002578886596165897,0.2821869030959421,-4.870129870127027e-05,-0.004912128583887253
YOLO11n_robust_builtin_aug,jpeg_compression,severe,0.9854894510445942,0.9741926322507884,0.9876392950171147,0.8969836333845489,7.953996658325195,,0.9798084807246856,0.016909452322936613,1.850265921406578,0.0038107020578824757,0.38435645459931544
YOLO11n_robust_builtin_aug,low_light,mild,0.9872768975874004,0.9850765514334886,0.994304141804142,0.9145095770910525,8.096346378326416,,0.986175497163693,-0.0006164913835670083,-0.06745771395017774,-0.002854144729144803,-0.28787581194867906
YOLO11n_robust_builtin_aug,low_light,moderate,0.9848501715305441,0.9787446015283113,0.9825650363811513,0.8981487514789985,8.12181043624878,,0.9817878942488504,0.015744334228486978,1.7227763810357077,0.008884960693845811,0.896158224828127
YOLO11n_robust_builtin_aug,low_light,severe,0.976392215021975,0.9567387942118709,0.9811766144757532,0.858164147085581,8.101463317871094,,0.9664656001232041,0.055728938621904534,6.097971359391812,0.01027338259924393,1.0361977537498355
YOLO11n_robust_builtin_aug,low_contrast,mild,0.9878035593864126,0.9847973218529099,0.9942740142740144,0.9192557190649172,8.038722038269043,,0.9862981498713924,-0.005362633357431701,-0.5867900131097115,-0.002824017199017259,-0.2848370777496345
YOLO11n_robust_builtin_aug,low_contrast,moderate,0.9870623828713901,0.9831810740686342,0.994134403884404,0.9128286721668903,8.094026327133179,,0.9851179054505854,0.001064413540595166,0.11647024769545727,-0.0026844068094068474,-0.270755642475814
YOLO11n_robust_builtin_aug,low_contrast,severe,0.9832505013391515,0.9831523540411078,0.9939309601033397,0.9001450922853302,7.967832803726196,,0.9832014252407607,0.013747993422155269,1.504332797475137,-0.0024809630283425532,-0.2502358198257056
YOLO11n_robust_builtin_aug,fog,mild,0.9874535881623709,0.982357904778506,0.9914191382941385,0.913492345442818,8.0333092212677,,0.984899155487179,0.00040074026466752066,0.043849797195619405,3.085878085862248e-05,0.0031124898834699577
YOLO11n_robust_builtin_aug,fog,moderate,0.9872390377993365,0.9822139423422508,0.9896223236223237,0.9143745533492711,8.702913761138916,,0.9847200792591094,-0.0004814676417855823,-0.0526831474398186,0.0018276734526734284,0.18434348258262953
YOLO11n_robust_builtin_aug,fog,severe,0.9880702947310389,0.984802755708729,0.994387211887212,0.9196905350034184,8.237037897109985,,0.9864338193156039,-0.005797449295932844,-0.6343684383436142,-0.0029372148122148722,-0.29625445770137915
YOLO11n_robust_builtin_aug,rain,mild,0.9874168389681371,0.9812050322829865,0.9913758482508482,0.90999017411676,8.112630605697632,,0.9843011352309666,0.003902911590725533,0.4270643526867385,7.414882414891188e-05,0.007478826402508222
YOLO11n_robust_builtin_aug,rain,moderate,0.9881871824152467,0.9802764997569934,0.9825315900315902,0.8988824734305427,8.312237024307251,,0.9842159457204381,0.01501061227694278,1.6424910650595845,0.008918407043406962,0.899531703032759
YOLO11n_robust_builtin_aug,rain,severe,0.986188096000258,0.9778783723552108,0.9823269172533878,0.8959473403170984,8.110710382461548,,0.9820156554684163,0.01794574539038707,1.9636591709734257,0.009123079821609315,0.9201754852513464
YOLO11n_robust_explicit_corruptions,clean,clean,0.9859487384766288,0.9838484583580535,0.989895284895285,0.9668276394711898,10.43034029006958,,0.9848974787141089,0.0,0.0,0.0,0.0
